gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
RLIM,172,4,0.39054193864864395,up
TBCE,172,4,0.6249048755898263,up
A2M,173,4,-0.7414001744509848,down
AGPS,173,4,-1.2063106562547485,down
ATL3,173,4,-1.0268450827086584,down
ATP5MG,173,4,-0.553243955828111,down
CC2D2A,173,4,-0.893257852009179,down
CES2,173,4,-0.737017201350247,down
CLIC4,173,4,-0.6683480551403411,down
CTSF,173,4,-0.592965290111235,down
EPS15,173,4,-0.8586541415809443,down
FAM204A,173,4,-0.6013218720712432,down
FITM2,173,4,-0.9639703722216444,down
KIF25,173,4,-0.6223957114955148,down
KIZ,173,4,-0.724826446914268,down
LMBRD1,173,4,-1.1634968843863085,down
MLYCD,173,4,-0.8009869207033975,down
MSH3,173,4,-0.4864946340793601,down
MYH10,173,4,-0.6429350336995423,down
NCOA4,173,4,-0.7853628549820408,down
NDUFAF1,173,4,-0.7847310400891798,down
PDE5A,173,4,-0.9997074391647263,down
PHLDA3,173,4,-1.100154457582029,down
PIGZ,173,4,-0.8572663095089312,down
PSIP1,173,4,-0.8391549775708644,down
RILP,173,4,-0.8873318301834825,down
SEPTIN7,173,4,-0.47537731383041937,down
SLC66A2,173,4,-0.582730068525712,down
SYDE1,173,4,-0.7282077650477383,down
TMEM109,173,4,-0.43235431069093355,down
TRIM35,173,4,-0.40011363472776384,down
UBR3,173,4,-0.7813748186840401,down
USP48,173,4,-0.5327619567619246,down
ADAMTS9,174,4,-1.4175680351146838,down
CD99L2,174,4,-1.228103819505045,down
DENND5B,174,4,-1.2198879139298682,down
EIF4E3,174,4,-1.6159452408238781,down
FAM228B,174,4,-1.2363662916017093,down
HIBADH,174,4,-1.2307042572846756,down
NNAT,174,4,-1.3885621360035052,down
NT5E,174,4,-1.5323138208072011,down
POLR3GL,174,4,-1.2780907592662354,down
SAMD8,174,4,-1.5119058827355847,down
APBB1IP,175,4,-1.8962951983058236,down
C2orf74,175,4,-1.5690664668240646,down
ENPEP,175,4,-1.7022334273837383,down
GULP1,175,4,-1.7202776138039013,down
MEIS2,175,4,-1.7428917832116646,down
MRGPRF,175,4,-1.9484687937376521,down
MSRB3,175,4,-1.9868855732637392,down
ALDH2,176,4,-2.2111091285150803,down
CEBPA,176,4,-2.203819217342315,down
