gene,cluster_id
SLC27A1,167
SLC27A2,198
SLC27A3,48
SLC28A3,439
SLC29A3,296
SLC2A1,448
SLC2A3,341
SLC2A5,10
SLC2A9,14
SLC30A1,425
SLC31A2,350
SLC35A4,212
SLC35D2,256
SLC35E2B,346
SLC35E3,376
SLC35F2,335
SLC36A4,104
SLC38A11,409
SLC38A2,240
SLC38A6,248
SLC38A9,13
SLC39A1,97
SLC39A10,252
SLC39A11,167
SLC39A6,298
SLC39A7,25
SLC39A8,75
SLC3A2,395
SLC43A1,431
SLC44A2,356
SLC44A4,309
SLC45A3,322
SLC46A2,39
SLC46A3,279
SLC47A1,324
SLC4A11,135
SLC4A4,335
SLC4A5,152
SLC4A7,288
SLC4A8,83
SLC52A1,235
SLC5A3,166
SLC5A5,410
SLC60A1,367
SLC60A2,236
SLC68A1,206
SLC6A1,299
SLC6A4,115
SLC6A8,239
SLC75A1,253
SLC7A1,139
SLC7A11,32
SLC7A5,-1
SLC7A7,180
SLC7A8,209
SLC8A1,278
SLC9A1,24
SLC9A7,278
SLC9B2,417
SLCO1B3,295
SLCO2A1,105
SLCO4A1,36
SLCO4C1,76
SLF1,230
SLFN13,92
SLIT2,47
SLIT3,294
SLITRK3,224
SLITRK4,14
SLITRK6,164
SLMAP,288
SLN,291
SLPI,5
SLX4IP,37
SMAD1,392
SMAD6,181
SMAD7,180
SMAD9,139
SMAP2,168
SMARCA1,156
SMARCA5,139
SMARCAD1,261
SMARCC1,448
SMC2,243
SMC6,299
SMDT1,72
SMIM22,366
SMIM3,137
SMO,6
SMOC1,342
SMOC2,373
SMPD2,184
SMPD3,182
SMYD2,101
SNAI1,207
SNAP25,54
SNAP47,419
SNAPC1,312
SNCAIP,399
SNED1,392
SNRK,170
SNTB1,160
SNX22,394
SNX24,330
SNX27,253
SNX9,232
SOAT1,25
SOBP,299
SOCS1,110
SOCS2,46
SOCS3,356
SOD1,230
SOD2,377
SORCS2,429
SORD,68
SORT1,27
SOS1,224
SOSTDC1,263
SOX13,240
SOX17,174
SOX2,300
SOX4,92
SOX5,192
SOX7,137
SOX8,367
SP100,5
SP140,138
SPA17,92
SPAG1,9
SPAG16,93
SPAG17,42
SPAG4,182
SPAG8,351
SPAG9,317
SPARC,24
SPARCL1,145
SPATA17,249
SPATA18,119
SPATA20,447
SPATA22,363
SPATA31G1,2
SPATA4,144
SPATA6L,191
SPATS2,163
SPATS2L,-1
SPDEF,4
SPEF1,303
SPEF2,249
SPEG,30
SPEN,427
SPHK1,110
SPICE1,13
SPIN1,408
SPIN4,229
SPINK5,251
SPNS1,227
SPOCD1,-1
SPOCK1,218
SPOCK2,27
SPOCK3,55
SPP1,43
SPRING1,161
SPRR1A,153
SPRR1B,-1
SPRY1,99
SPRY2,370
SPRY4,3
SPRYD7,161
SPTBN1,240
SPTBN2,192
SPTSSA,353
SQOR,160
SRC,261
SRD5A2,338
SREBF2,241
SRGAP2,134
SRGAP2C,186
SRGAP3,443
SRGN,139
SRI,273
SRPX,11
SRPX2,270
SRR,420
SRRM2,217
SRSF7,139
SRXN1,220
SSBP2,155
SSBP4,445
SSC5D,280
SSH2,0
SSNA1,199
SSPN,290
SSR4,409
SSU72,378
SSX2IP,245
ST14,304
ST6GAL1,415
ST6GAL2,79
ST6GALNAC1,164
ST6GALNAC3,75
ST6GALNAC5,256
ST7,370
ST8SIA1,296
ST8SIA4,411
STAB1,423
STAB2,-1
STAMBPL1,439
STAP1,82
STAP2,337
STARD13,289
STARD3NL,395
STARD4,39
STARD5,299
STARD8,48
STARD9,359
STAT4,333
STC1,177
STC2,180
STEAP1,324
STEAP2,182
STEAP3,247
STEAP4,324
STEEP1,175
STING1,30
STK17A,74
STK25,88
STK36,312
STK38,276
STK38L,236
STK39,439
STMN1,202
STMN3,446
STOML3,190
STON1,137
STOX1,125
STOX2,356
STRA6,295
STRAP,255
STRBP,118
STRN,246
STS,441
STT3B,386
STUB1,35
STX11,368
STX12,113
STX17,288
STX18,-1
STX3,289
STXBP2,213
STXBP6,114
STYK1,296
STYXL1,304
SUB1,13
SUCNR1,185
SULF1,119
SULF2,68
SULT1A1,377
SULT1A2,377
SULT1B1,133
SULT1C4,97
SULT4A1,318
SUN2,39
SUOX,88
SUSD2,359
SUSD4,84
SV2B,125
SVEP1,368
SVIL,299
SYAP1,139
SYCE3,366
SYDE1,175
SYDE2,316
SYN2,389
SYNDIG1,37
SYNE1,29
SYNGR1,432
SYNPO2,198
SYT11,268
SYT15,48
SYT17,46
SYT8,-1
SYTL1,138
SYTL2,384
SYTL3,230
SYTL4,2
TACC2,76
TACR1,118
TADA3,59
TAF1C,423
TAF6,56
TAF9B,378
TAGAP,227
TAGLN,366
TAGLN2,227
TALDO1,100
TAMALIN,146
TANC1,145
TANC2,209
TANK,412
TAOK3,258
TAPBP,268
TARBP1,296
TAS2R20,419
TAS2R31,367
TAS2R43,261
TASL,101
TAX1BP1,202
TBC1D10C,141
TBC1D30,356
TBC1D31,243
TBC1D32,8
TBC1D4,103
TBC1D8,28
TBC1D8B,273
TBCE,395
TBCK,342
TBL1XR1,205
TBX1,228
TBX2,62
TBX3,81
TBXAS1,352
TCAP,400
TCEA2,366
TCEAL1,210
TCEAL4,211
TCEAL6,5
TCEAL7,324
TCF12,418
TCF21,240
TCF3,244
TCF4,-1
TCFL5,205
TCIRG1,342
TCN2,222
TCTN1,96
TCTN3,261
TDO2,43
TDP1,265
TDRD10,113
TDRD3,386
TDRD9,11
TEAD4,389
TECR,253
TEK,390
TEKT1,190
TENM4,365
TENT5B,353
TENT5C,84
TES,427
TESC,228
TESPA1,55
TET1,285
TEX2,240
TFAP2A,398
TFAP2C,444
TFCP2L1,269
TFE3,160
TFEB,336
TFF3,447
TFPI,328
TFPT,261
TGFB2,106
TGFB3,291
TGFBI,396
TGFBR3,188
THADA,433
THAP10,288
THBD,172
THBS1,181
THBS2,197
THBS3,233
THBS4,92
THEMIS,448
THNSL1,117
THOC1,409
THOC2,427
THRA,178
THSD1,33
THSD4,415
THSD7A,401
THSD7B,17
THY1,154
THYN1,228
TIA1,152
TIE1,177
TIGIT,136
TIMD4,365
TIMM10,340
TIMM13,69
TIMM8A,127
TIMP2,141
TIMP3,11
TIMP4,78
TINAGL1,241
TIPARP,5
TJP1,219
TJP2,395
TJP3,332
TK2,44
TKT,348
TLCD1,394
TLN1,341
TLR10,109
TLR2,81
TLR3,62
TLR4,353
TLR7,397
TM6SF1,358
TM7SF2,71
TM7SF3,10
TMBIM6,15
TMC4,99
TMC5,182
TMCC3,258
TMED1,417
TMED3,281
TMED9,110
TMEM100,115
TMEM106B,275
TMEM106C,27
TMEM107,266
TMEM109,108
TMEM117,55
TMEM120A,160
TMEM121B,436
TMEM125,181
TMEM130,324
TMEM131,201
TMEM134,239
TMEM138,441
TMEM139,255
TMEM140,62
TMEM141,177
TMEM147,176
TMEM14A,429
TMEM150A,394
TMEM151A,56
TMEM154,342
TMEM156,53
TMEM163,169
TMEM164,213
TMEM167B,28
TMEM17,273
TMEM176A,279
TMEM176B,275
TMEM178A,333
TMEM182,156
TMEM19,303
TMEM190,138
TMEM203,128
TMEM204,149
TMEM216,184
TMEM219,15
TMEM220,283
TMEM231,92
TMEM243,330
TMEM245,26
TMEM254,18
TMEM255A,366
TMEM258,126
TMEM35A,281
TMEM37,5
TMEM38A,394
TMEM41A,339
TMEM41B,86
TMEM45A,165
TMEM50B,426
TMEM51,229
TMEM74B,107
TMEM87A,269
TMEM88,169
TMEM97,193
TMEM98,398
TMEM9B,179
TMF1,396
TMIGD3,270
TMOD1,175
TMPRSS3,440
TMPRSS4,301
TMT1A,219
TMTC1,219
TMTC2,345
TMTC3,85
TMTC4,204
TNFAIP1,241
TNFAIP3,34
TNFAIP8L1,425
TNFRSF10D,359
TNFRSF11B,45
TNFRSF13B,230
TNFRSF14,22
TNFRSF17,182
TNFRSF19,125
TNFRSF21,92
TNFRSF25,365
TNFRSF9,273
TNFSF13B,37
TNFSF9,103
TNIP3,31
TNN,320
TNNC1,-1
TNNT2,270
TNPO1,441
TNPO3,88
TNS1,380
TNS2,47
TNS3,242
TNS4,290
TNXB,185
TOGARAM1,152
TOGARAM2,294
TOM1L1,363
TOMM34,297
TOP2A,153
TOP6BL,136
TOX,208
TOX2,187
TOX3,243
TP53,252
TP53BP1,403
TP53I13,440
TP53INP1,6
TP63,154
TP73,192
TPBG,281
TPCN1,358
TPD52L1,315
TPI1,340
TPK1,70
TPM4,267
TPPP,141
TPPP3,165
TPST2,38
TPX2,372
TRA2A,284
TRADD,4
TRAF1,183
TRAF3,296
TRAF3IP3,364
TRAF5,84
TRAK2,22
TRAM1,205
TRANK1,405
TRAPPC9,261
TRAT1,299
TREM1,330
TREM2,251
TRERF1,84
TRIB1,107
TRIL,248
TRIM2,309
TRIM22,245
TRIM27,261
TRIM28,283
TRIM29,309
TRIM32,365
TRIM36,320
TRIM47,364
TRIM59,413
TRIM6,267
TRIM68,411
TRIM69,205
TRIM8,441
TRIP10,381
TRIP13,402
TRMT10C,127
TRMT13,235
TRMT1L,372
TRMT5,312
TRMT6,22
TRO,138
TRPC1,98
TRPC3,86
TRPC6,267
TRPS1,438
TRPV2,101
TRPV4,429
TRUB1,279
TSC2,254
TSC22D3,147
TSEN54,337
TSGA10,68
TSHZ2,259
TSKU,235
TSNAXIP1,392
TSPAN1,42
TSPAN11,164
TSPAN12,104
TSPAN13,210
TSPAN14,350
TSPAN2,158
TSPAN33,251
TSPAN5,273
TSPAN6,321
TSPAN7,189
TSPAN8,446
TSPO,101
TSPYL1,261
TSPYL2,21
TSPYL4,247
TSR1,139
TSR3,15
TST,258
TTC14,446
TTC21A,443
TTC22,386
TTC23L,191
TTC3,1
TTC39A,38
TTC39C,335
TTC8,95
TTC9,163
TTK,83
TTLL5,18
TTLL7,139
TTN,78
TTR,31
TUBB,230
TUBB2A,229
TUFM,283
TUFT1,388
TULP3,340
TULP4,369
TUSC1,412
TUSC3,447
TUT4,156
TWIST2,211
TWSG1,201
TXLNB,372
TXN2,35
TXNDC15,344
TXNIP,263
TXNRD1,12
TYMP,141
TYMS,221
TYRO3,179
UBA1,52
UBA52,35
UBASH3A,303
UBD,195
UBE2Z,202
UBFD1,337
UBLCP1,141
UBN2,243
UBTF,409
UBXN10,259
UBXN11,331
UCHL1,239
UCP2,326
UFC1,182
UFSP2,-1
UGCG,225
UGT2B17,53
UIMC1,175
UNC13B,47
UNC13D,371
UNC93B1,346
UPB1,175
UPF3B,440
UPK1B,366
UQCR10,139
UQCR11,441
UQCRB,440
UQCRC1,67
URB1,344
URB2,25
USF1,258
USHBP1,186
USP11,261
USP13,113
USP18,304
USP20,407
USP28,155
USP32,388
USP40,73
USP44,240
USP48,386
USP53,193
USP54,209
UTP25,202
UVSSA,356
UXT,176
VAMP1,236
VAMP5,21
VAMP8,25
VANGL1,405
VARS1,227
VASH1,333
VASN,307
VAT1,65
VAT1L,243
VAV1,108
VCAM1,119
VCF2,237
VCL,330
VCPKMT,104
VDAC2,387
VEGFA,189
VEPH1,217
VGLL3,3
VILL,95
VIPAS39,283
VIPR1,115
VKORC1,254
VKORC1L1,171
VLDLR,302
VMA12,387
VNN1,114
VNN2,114
VOPP1,238
VPS13A,342
VPS13C,-1
VPS13D,412
VPS26C,389
VPS28,88
VPS39,35
VSIG1,165
VSIG10,3
VSIG2,74
VSIG4,38
VSNL1,136
VSTM2L,248
VSX1,29
VTA1,421
VTCN1,291
VTI1A,412
VWA1,294
VWA3A,123
VWA5A,334
VWA8,52
VWDE,85
WASF3,220
WBP1L,343
WDR19,-1
WDR24,88
WDR27,279
WDR3,90
WDR35,19
WDR38,338
WDR41,410
WDR49,309
WDR59,87
WDR5B,278
WEE1,415
WFDC11,28
WFDC12,41
WFDC2,384
WFDC5,-1
WFIKKN1,107
WFS1,71
WIPF3,-1
WLS,-1
WNK1,-1
WNT10A,153
WNT2B,308
WNT5A,85
WNT5B,267
WNT7A,147
WRAP53,261
WRN,139
WSB2,241
WWC2,3
WWC3,180
XAF1,364
XBP1,379
XCR1,327
XG,201
XK,427
XPO1,323
XPR1,303
XYLT1,181
YARS1,394
YBX3,356
YES1,356
YIF1A,103
YIPF2,343
YIPF3,44
YRDC,242
ZAP70,267
ZBBX,43
ZBED11,230
ZBED2,162
ZBED8,338
ZBP1,284
ZBTB16,78
ZBTB20,227
ZBTB21,46
ZBTB41,235
ZBTB7C,372
ZBTB8OS,97
ZBTB9,340
ZC2HC1A,288
ZC3H12C,218
ZC3H7A,435
ZC3HAV1L,345
ZCCHC13,435
ZCCHC17,418
ZCRB1,293
ZDHHC1,275
ZDHHC13,7
ZDHHC23,4
ZDHHC3,14
ZFAND2A,388
ZFAND5,394
ZFHX2,166
ZFHX3,62
ZFP14,245
ZFP3,118
ZFP30,396
ZFP36,177
ZFP37,372
ZFP62,409
ZFP64,166
ZFP82,55
ZFYVE16,409
ZFYVE21,56
ZG16B,324
ZHX3,360
ZKSCAN1,342
ZKSCAN2,262
ZKSCAN7,333
ZKSCAN8,315
ZMAT3,383
ZMIZ2,13
ZMPSTE24,417
ZNF106,209
ZNF107,118
ZNF117,182
ZNF133,59
ZNF135,24
ZNF154,85
ZNF17,325
ZNF174,369
ZNF184,182
ZNF189,343
ZNF19,65
ZNF195,419
ZNF211,202
ZNF217,234
ZNF248,80
ZNF253,101
ZNF257,230
ZNF260,402
ZNF264,202
ZNF273,95
ZNF284,237
ZNF286A,204
ZNF287,101
ZNF292,182
ZNF3,-1
ZNF300,99
ZNF302,284
ZNF322,202
ZNF331,49
ZNF33A,314
ZNF341,262
ZNF354B,227
ZNF366,207
ZNF382,299
ZNF385A,434
ZNF385B,77
ZNF385D,221
ZNF404,74
ZNF423,247
ZNF428,408
ZNF43,298
ZNF436,334
ZNF438,147
ZNF462,182
ZNF467,23
ZNF474,6
ZNF483,192
ZNF484,227
ZNF492,22
ZNF512,284
ZNF514,230
ZNF518A,284
ZNF521,383
ZNF544,332
ZNF546,227
ZNF550,4
ZNF561,4
ZNF564,424
ZNF566,344
ZNF573,311
ZNF580,45
ZNF594,182
ZNF605,345
ZNF606,345
ZNF607,117
ZNF618,202
ZNF622,171
ZNF627,366
ZNF667,337
ZNF671,234
ZNF675,314
ZNF680,215
ZNF683,153
ZNF711,385
ZNF713,116
ZNF717,65
ZNF763,332
ZNF780B,351
ZNF786,343
ZNF792,97
ZNF793,121
ZNF823,111
ZNF827,286
ZNF83,424
ZNF831,227
ZNF84,205
ZNF844,343
ZNF853,205
ZNF875,444
ZNF91,342
ZNF93,248
ZNHIT6,315
ZRANB2,4
ZSCAN26,182
ZSCAN4,337
ZXDA,261
ZYG11B,254
ZYX,20
