gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
KLRG1,94,4,0.6404808675350142,up
RAB30,94,4,0.6264335620289447,up
CCND2,95,4,0.6188138329715221,up
CD207,95,4,0.6169598335471523,up
INTU,95,4,0.6189181104281051,up
ITM2C,95,4,0.6144887156134458,up
TTC8,95,4,0.6200066461638657,up
VILL,95,4,0.6217849507787113,up
ANKRD18A,96,4,0.6074779850971058,up
APOBEC3C,96,4,0.6032098033646117,up
DDB2,96,4,0.6094582737843132,up
DZIP1,96,4,0.6125546449990663,up
ENPP3,96,4,0.6047137409752568,up
LOXL4,96,4,0.6052418256652659,up
OCIAD2,96,4,0.5969069673776835,up
PPP2R2B,96,4,0.6072249011718022,up
RAB23,96,4,0.6042182024145655,up
SELENOW,96,4,0.605603167184874,up
TCTN1,96,4,0.6104523306816062,up
ABCC6,97,4,-0.3442852168067223,down
BCAP29,97,4,-0.2567697525210082,down
RAP1GAP,97,4,-0.21084395168067266,down
RUSC2,97,4,-0.30914796008403356,down
SLC39A1,97,4,-0.2760462967647064,down
SULT1C4,97,4,-0.30695607815126047,down
ZNF792,97,4,-0.2332782781512595,down
ANXA4,98,4,0.39873558131652764,up
DNAAF2,98,4,0.38932323865546153,up
IKZF3,98,4,0.28555018697479084,up
CDH11,99,4,0.569536257983194,up
CEP55,99,4,0.7350246108683467,up
FCRLA,99,4,0.3336691852941178,up
ITGA4,99,4,0.5882035794117646,up
NIBAN1,99,4,0.4911298533613443,up
SLC16A14,99,4,0.46602852016806673,up
SPRY1,99,4,0.5695271932773116,up
TMC4,99,4,0.507284408418069,up
ZNF300,99,4,0.3754670153011195,up
CERS2,100,4,-0.5784426571428585,down
CNOT8,100,4,-0.5732897340336136,down
KANK3,100,4,-0.5806923218487401,down
KIF1C,100,4,-0.5731249739495796,down
MTARC2,100,4,-0.5829601054621841,down
PRKD1,100,4,-0.566199126890756,down
TALDO1,100,4,-0.5784061983193283,down
CTLA4,101,4,0.2936183159663871,up
DUSP4,101,4,0.3542199109243697,up
FCGRT,101,4,0.12649117787745245,up
HPR,101,4,0.17639201008403416,up
EHD4,102,4,0.06589711890756356,up
PPM1M,102,4,0.11310263291666622,up
RNF122,102,4,0.08393809159663868,up
SLA2,102,4,0.08464239579831889,up
AAMDC,103,4,-0.378402565546219,down
CDK2,103,4,-0.36759373054831856,down
DCUN1D3,103,4,-0.41059884914425737,down
DDX3X,103,4,-0.37318105084033704,down
GLRX5,103,4,-0.19937575798319335,down
IVD,103,4,-0.3654429794117634,down
BLVRA,104,4,-0.23109565840336152,down
ELMO2,104,4,-0.19799907478991535,down
RGL3,104,4,-0.431343864285714,down
SLC36A4,104,4,-0.49493967254691995,down
ALOX15B,105,4,-1.2644797272726427,down
BTNL8,105,4,-1.2776361438267976,down
CD163,105,4,-1.272284838412699,down
CLDN18,105,4,-1.2821537383501405,down
CSF3R,105,4,-1.2828831666676008,down
GPR4,105,4,-1.275199688633987,down
MAOA,105,4,-1.2607459288935574,down
SCN7A,105,4,-1.2496016709295046,down
SLC1A1,105,4,-1.2527700952212883,down
SLCO2A1,105,4,-1.2719772585326792,down
AQP5,106,4,0.9432100446330542,up
BICC1,106,4,0.9447042440686283,up
C1orf54,106,4,0.9341363286409906,up
COL5A2,106,4,0.9113183669743226,up
ENC1,106,4,0.9185650397128845,up
GALNT6,106,4,0.8996758210999068,up
ITGB4,106,4,0.9255616615382811,up
KCNN4,106,4,0.9186573243062561,up
LDLRAD4,106,4,0.9343458635658267,up
LTBP2,106,4,0.9407989629831935,up
LXN,106,4,0.9329133809313724,up
PRR15,106,4,0.9243907067226891,up
SERPINI2,106,4,0.9239662783366013,up
TGFB2,106,4,0.9079257347469659,up
ATIC,111,4,0.13469389270448318,up
CALCOCO1,111,4,0.1148118901421572,up
LMF2,111,4,0.08383198693137306,up
RAMP2,111,4,0.04970870299999952,up
ACP3,112,4,-0.5723520058506063,down
BCL6,112,4,-0.5732188042390284,down
CALCOCO2,112,4,-0.5725508126708675,down
ETS2,112,4,-0.5645530281559293,down
HSD17B4,112,4,-0.5592044795098042,down
LAMC1,112,4,-0.5690546973902894,down
LNX2,112,4,-0.5781275152334266,down
NPC1,112,4,-0.5600763588366003,down
AGFG1,113,4,-0.5453871080191424,down
ATP1A1,113,4,-0.5467502760270788,down
CCND3,113,4,-0.5250359383753496,down
FERMT2,113,4,-0.5379891193174601,down
LGALSL,113,4,-0.5351725440816987,down
LRRC8A,113,4,-0.5362246025051344,down
MAN2A2,113,4,-0.5423521741816053,down
MCF2L,113,4,-0.5428516063253966,down
PHC2,113,4,-0.5521268859486467,down
RILPL2,113,4,-0.5304870635840342,down
SESTD1,113,4,-0.544814066343605,down
STX12,113,4,-0.5241386314070966,down
TDRD10,113,4,-0.5475871042352943,down
USP13,113,4,-0.5724740341097112,down
ADGRG3,114,4,-1.4580685881106432,down
ADRA1B,114,4,-1.4399442424369744,down
CSRNP1,114,4,-1.5242010531715664,down
CYP3A5,114,4,-1.4860039773109244,down
GLDN,114,4,-1.6571400705882349,down
NDRG4,114,4,-1.3776430071428571,down
P2RY1,114,4,-1.537646939915966,down
STXBP6,114,4,-1.4032688323529425,down
VNN1,114,4,-1.476078081298318,down
