gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
APOL2,31,True,True,True,True,4,True,0.5682748561105453,up
APOL4,424,True,True,True,True,4,True,0.1627666977053751,up
APOL6,540,True,True,True,True,4,True,0.8219420082086721,up
APOOL,171,True,True,True,True,4,True,-0.4359865142938647,down
APP,485,True,True,True,True,4,True,-0.31240447512043445,down
APPBP2,359,True,True,True,True,4,True,-0.3008741785465261,down
APPL1,560,True,True,True,True,4,True,-0.17368620697578746,down
APRT,448,True,True,True,True,4,True,0.2901240753993428,up
AQP1,91,True,True,True,True,4,True,-0.48462842152636987,down
AQP11,149,True,True,True,True,4,True,-0.09052436368534508,down
AQP3,498,True,True,True,True,4,True,0.11735744971792281,up
AQP5,573,True,True,True,True,4,True,-1.271581739810471,down
AQP9,251,True,True,True,True,4,True,-1.6815863535116635,down
AQR,454,True,True,True,True,4,True,0.11519985894713433,up
AR,51,True,True,True,True,4,True,-0.9963787006211964,down
ARB2A,724,True,True,True,True,4,True,-0.4392036674220333,down
ARC,79,True,True,True,True,4,True,0.15151115132162774,up
ARFGAP3,306,True,True,True,True,4,True,-0.45484140184457467,down
ARFRP1,621,True,True,True,True,4,True,0.3532385662715518,up
ARG1,80,True,True,True,True,4,True,1.1031014626964992,up
ARGLU1,280,True,True,True,True,4,True,-0.33937815843686514,down
ARHGAP11A,74,True,True,True,True,4,True,0.5805429491474391,up
ARHGAP12,392,True,True,True,True,4,True,-0.3616111594669127,down
ARHGAP20,426,True,True,True,True,4,True,-1.4275819319060599,down
ARHGAP21,464,True,True,True,True,4,True,-0.17204178506909223,down
ARHGAP24,486,True,True,True,True,4,True,-0.3904867519808587,down
ARHGAP28,295,True,True,True,True,4,True,0.3296221830470325,up
ARHGAP29,635,True,True,True,True,4,True,-0.21560854150291625,down
ARHGAP31,232,True,True,True,True,4,True,-0.5325211864382615,down
ARHGAP35,742,True,True,True,True,4,True,-0.15694516338108483,down
ARHGAP42,486,True,True,True,True,4,True,-0.6465661242551985,down
ARHGAP6,69,True,True,True,True,4,True,-0.9495367182587477,down
ARHGAP9,564,True,True,True,True,4,True,0.7101599737417601,up
ARHGEF10,663,True,True,True,True,4,True,-0.6554791378517997,down
ARHGEF10L,295,True,True,True,True,4,True,0.02879065285877236,up
ARHGEF12,359,True,True,True,True,4,True,-0.29984435626901385,down
ARHGEF15,1,True,True,True,True,4,True,-0.6285517367837219,down
ARHGEF17,145,True,True,True,True,4,True,-0.49711270442444333,down
ARHGEF18,670,True,True,True,True,4,True,0.30331673019143046,up
ARHGEF19,502,True,True,True,True,4,True,0.35345230715960985,up
ARHGEF2,360,True,True,True,True,4,True,-0.3019734944219067,down
ARHGEF25,373,True,True,True,True,4,True,-0.15802379974328096,down
ARHGEF26,288,True,True,True,True,4,True,-0.7690370035972354,down
ARHGEF28,374,True,True,True,True,4,True,-0.6671054161859782,down
ARHGEF37,709,True,True,True,True,4,True,0.22336900400925452,up
ARHGEF40,486,True,True,True,True,4,True,-0.648820774198149,down
ARHGEF6,584,True,True,True,True,4,True,-0.3688051615903897,down
ARHGEF7,232,True,True,True,True,4,True,-0.5354335770632614,down
ARHGEF9,692,True,True,True,True,4,True,-0.5984284583544628,down
ARID1B,794,True,True,True,True,4,True,-0.26547484650735176,down
ARID4B,159,True,True,True,True,4,True,-0.18661701404031514,down
ARIH2,5,True,True,True,True,4,True,-0.2021353363495197,down
ARL14,498,True,True,True,True,4,True,0.09586586866125799,up
ARL14EP,778,True,True,True,True,4,True,-0.274830260443079,down
ARL15,741,True,True,True,True,4,True,-0.24188490255768294,down
