gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
WDR47,55,4,0.13201300953297634,up
EVA1B,56,4,0.01141543745299467,up
NOCT,56,4,0.016875530766455427,up
RBMS1,56,4,-0.06962510166492608,down
ANLN,57,4,2.143687980468091,up
AXIN2,57,4,2.136777915185833,up
DUSP14,57,4,2.089264835513473,up
GTF2IRD1,57,4,2.0942305656397817,up
PMEPA1,57,4,2.1193247835915856,up
SCD,57,4,2.1357912226745577,up
SPP1,57,4,2.171421565601458,up
TPX2,57,4,2.0882713262778196,up
UBE2C,57,4,2.127808230383811,up
WNT2,57,4,2.100196206637394,up
ANXA9,58,4,2.0512531689032003,up
BMAL2,58,4,2.012383273023516,up
CXCL6,58,4,2.0591285032560003,up
DACH1,58,4,1.9626629013950172,up
DGAT2,58,4,2.0279700147630844,up
DUSP4,58,4,1.9489536356540256,up
FOXM1,58,4,2.0177884663713868,up
GALNT6,58,4,1.9544055428436327,up
HOMER1,58,4,2.0256037519798125,up
LPCAT1,58,4,1.9969516138977959,up
MACC1,58,4,1.9765045271480224,up
VSNL1,58,4,2.006559385448962,up
AURKA,59,4,1.9205148012668642,up
BLACAT1,59,4,1.9143567817572353,up
ECT2,59,4,1.8925536188708543,up
HILPDA,59,4,1.8965779903521465,up
LZTS3,59,4,1.903507272468478,up
MYBL2,59,4,1.9257530215530074,up
MYC,59,4,1.9060304979965188,up
PTP4A3,59,4,1.9030519536909507,up
SLC29A1,59,4,1.8775722811769109,up
ANTXR2,60,4,-1.1745006120067663,down
ARHGEF37,60,4,-1.1512217631220363,down
C19orf33,60,4,-1.1699482139483974,down
CEP70,60,4,-1.1504771039771295,down
PKP2,60,4,-1.161601078573399,down
RNF144A,60,4,-1.1544654336160978,down
SGPP2,60,4,-1.1531077168398847,down
SIPA1L2,60,4,-1.156562220510129,down
SRI,60,4,-1.177320607597891,down
ST6GALNAC3,60,4,-1.1679838116097747,down
CCNYL1,61,4,-1.1398616783487787,down
EPB41L4B,61,4,-1.1412094842996456,down
IDH3A,61,4,-1.1414175691477566,down
IMPA1,61,4,-1.1341854148050876,down
KITLG,61,4,-1.144319165839697,down
MTUS1,61,4,-1.1369138165447508,down
PCNP,62,4,0.2615549240583513,up
RNF32,62,4,-0.07013878701563951,down
SAMD3,62,4,-0.025274119652543003,down
SELL,62,4,-0.21700567677856064,down
EDEM3,63,4,-0.7510042826533301,down
FAM13B,63,4,-0.7483271803461067,down
FCGRT,63,4,-0.6551685088791407,down
LGALS9,63,4,-0.7989067135558813,down
MEI1,63,4,-0.7577357134123378,down
KLK1,64,4,-1.3134387258157758,down
KLRC3,64,4,-1.3442148659721471,down
MXI1,64,4,-1.336315453234335,down
PCDH19,64,4,-1.2692261237449654,down
PDE2A,64,4,-1.2569262604028142,down
SACK1E,64,4,-1.1936392296769684,down
TNFSF10,64,4,-1.1473242057411184,down
TRANK1,64,4,-1.3109858907450362,down
TST,64,4,-1.1526055202841228,down
MCTP2,65,4,-0.816133404958706,down
MGST3,65,4,-0.7752192413503588,down
RELCH,65,4,-0.816119703424422,down
RIT1,65,4,-0.5403069218380722,down
RPS6KA6,65,4,-1.1173712630482975,down
SYNGR1,65,4,-0.7510899948387867,down
