gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
TAGLN3,40,4,-0.3607201003847043,down
VGF,40,4,-0.6181731876306351,down
ABCA1,41,4,0.27879275411294707,up
BCL3,41,4,0.25987877267839754,up
CNN2,41,4,0.26620238409867064,up
LAPTM5,41,4,0.27005802298068143,up
LILRB2,41,4,0.26848267468044357,up
PHYHD1,41,4,0.2638756866821708,up
PYGL,41,4,0.2660142058739878,up
TREM2,41,4,0.28565135053474155,up
ADAMTS1,42,4,0.31851977128225095,up
FOXF1,42,4,0.29741096857580107,up
ITGB2,42,4,0.31833503940131475,up
KCNN3,42,4,0.30134689887019633,up
LTBP1,42,4,0.31289156856509254,up
SCARA3,42,4,0.3208142080491907,up
YAP1,42,4,0.3093690358147161,up
AHCYL1,43,4,0.03236631461908492,up
CD2AP,43,4,0.05619401776117136,up
FANCD2,43,4,0.04590947765986726,up
FBXW10,43,4,0.058441401475720384,up
IDUA,43,4,0.040827884516701565,up
PDE10A,43,4,0.033205876878499366,up
SCIMP,43,4,0.05754113063511871,up
STAU1,43,4,0.04614881770727154,up
TULP3,43,4,0.04334093478733569,up
HSPA2,44,4,0.17107992402189084,up
NFIC,44,4,0.15397928435912728,up
PRDX6,44,4,0.1835150752162361,up
PREX1,44,4,0.17173073804384045,up
STC1,44,4,0.17795233806667327,up
TENT5A,44,4,0.18572134011917207,up
FBXL7,45,4,0.20964915890622782,up
FCER1G,45,4,0.2586083760329577,up
HLA-DRB1,45,4,0.2513313693429198,up
LAIR1,45,4,0.2359100893200284,up
MLPH,45,4,0.3065529963171376,up
MS4A4A,45,4,0.31221032161687334,up
MS4A6A,45,4,0.3478736710437341,up
NECTIN2,45,4,0.23117232090289996,up
TBXAS1,45,4,0.28332027592211206,up
AHNAK,46,4,0.11045920050268787,up
ANTXR1,46,4,0.16606114682681045,up
LAMA4,46,4,0.09765120466457829,up
MYO1D,46,4,0.18625086888802767,up
PTPRC,46,4,0.2202541797590094,up
PWWP2A,46,4,0.10547515042822968,up
ANAPC1,47,4,-0.10903908344286022,down
CDH7,47,4,-0.18931147935033454,down
DPP6,47,4,-0.18284522214863216,down
GEMIN7,47,4,-0.15302387043497653,down
LINC03122,47,4,-0.1916105255997361,down
MAP2,47,4,-0.1321227513640948,down
RAB3A,47,4,-0.1593011414738987,down
SYT7,47,4,-0.09840290543228773,down
TSPOAP1,47,4,-0.09458971501287479,down
WDR88,47,4,-0.2142414167301887,down
ATP5PO,48,4,-0.10961582563005849,down
CYB561,48,4,-0.0801530839727712,down
DDB1,48,4,-0.10811056022285721,down
GAPDH,48,4,-0.10342884302251494,down
PCM1,48,4,-0.06009235791147253,down
SORL1,48,4,-0.10583987736760204,down
APP,49,4,-0.13260939861027662,down
CHID1,49,4,-0.1251972442831043,down
COX6B1,49,4,-0.1280796416572881,down
MSRA,49,4,-0.1250278520093486,down
NTM,49,4,-0.1307095764159851,down
SEC61G,49,4,-0.1282291335391015,down
YWHAQ,49,4,-0.12071244492443085,down
SLC25A11,50,4,-0.03920318141956696,down
UNC5CL,50,4,0.058209151083681174,up
ZNRF4,50,4,0.022065688936381046,up
ABCA7,52,4,0.12238079780400492,up
ABI3,52,4,0.12947396739446632,up
APOE,52,4,0.12553945267066494,up
CD33,52,4,0.1391078168944203,up
EGFR,52,4,0.12935268440144482,up
FBXO32,52,4,0.09800441346208776,up
FLNB,52,4,0.11227380001108277,up
IQGAP2,52,4,0.10531309410285958,up
NCKAP5,52,4,0.10583099551431069,up
RBCK1,52,4,0.12074780818515593,up
CABLES1,53,4,0.07783507963359423,up
CELF1,53,4,0.06749878160657499,up
CHST12,53,4,0.08856782103785338,up
DSG2,53,4,0.1694160781470098,up
FBP1,53,4,0.07481022736217777,up
FTH1P5,53,4,0.10086232200555764,up
GRN,53,4,0.07106737952627663,up
ROR2,53,4,0.06691305855911675,up
RORA,53,4,0.13649340578942404,up
SPI1,53,4,0.06770671220315588,up
TMEM94,53,4,0.08706206942202145,up
TNIP1,53,4,0.07401109733076083,up
TPCN1,53,4,0.07944346028575842,up
ARIH2,54,4,-0.09484854434757903,down
CST4,54,4,-0.12971034858926894,down
PUM3,54,4,0.029628912836959818,up
SLC14A2,54,4,-0.019671666116990352,down
ARID4B,55,4,0.029234937855433726,up
ARL17B,55,4,0.039328285972926015,up
EFNA5,55,4,0.1261387917645412,up
