gene,n_runs_in_phase6,median_random_effect,std_random_effect,iqr_random_effect,median_random_p,direction,direction_concordance
TGFB2,50,-0.586571,0.000000,0.000000,3.634970e-03,down,1.0000
TGFBI,50,-0.511443,0.000000,0.000000,9.608635e-14,down,1.0000
TGFBR3,50,-0.871285,0.000000,0.000000,4.122090e-06,down,1.0000
TGFBRAP1,50,-0.165040,0.000000,0.000000,3.359162e-03,down,1.0000
TGM1,50,3.249993,0.000000,0.000000,7.896058e-02,up,1.0000
TGM3,50,2.123841,0.000000,0.000000,6.805101e-03,up,1.0000
TGM5,50,0.565015,0.000000,0.000000,3.968581e-02,up,1.0000
TGOLN2,50,-0.240515,0.000000,0.000000,1.637389e-03,down,1.0000
THAP12,50,-0.232806,0.000000,0.000000,5.372425e-03,down,1.0000
THAP2,50,1.494272,0.000000,0.000000,2.425858e-01,up,1.0000
THAP4,50,0.305102,0.000000,0.000000,2.420790e-02,up,1.0000
THAP9,0,0,0,0,1.0,none,0.0
THBD,50,0.593057,0.000000,0.000000,3.164939e-03,up,1.0000
THBS3,50,-0.360978,0.000000,0.000000,1.328002e-09,down,1.0000
THEMIS,50,0.245237,0.000000,0.000000,7.603302e-02,up,1.0000
THEMIS2,50,0.394383,0.000000,0.000000,7.337092e-02,up,1.0000
THG1L,50,0.269962,0.000000,0.000000,8.971454e-02,up,1.0000
THOC2,50,-0.282210,0.000000,0.000000,1.167664e-17,down,1.0000
THOC7,50,0.184295,0.000000,0.000000,7.181664e-12,up,1.0000
THRA,50,-0.506994,0.000000,0.000000,6.495398e-02,down,1.0000
THRSP,50,-3.085207,0.000000,0.000000,9.150438e-03,down,1.0000
THSD7A,50,-0.697166,0.000000,0.000000,6.426312e-02,down,1.0000
THTPA,50,0.022150,0.000000,0.000000,8.733401e-01,up,1.0000
THUMPD1,50,-0.231077,0.000000,0.000000,5.448215e-04,down,1.0000
THYN1,50,-0.420293,0.000000,0.000000,1.012583e-01,down,1.0000
TIAL1,50,0.002443,0.000000,0.000000,9.936307e-01,up,1.0000
TIAM2,0,0,0,0,1.0,none,0.0
TICAM1,50,0.445083,0.000000,0.000000,2.110567e-01,up,1.0000
TIFAB,50,0.516681,0.000000,0.000000,4.305630e-02,up,1.0000
TIGAR,50,2.005912,0.000000,0.000000,5.005034e-02,up,1.0000
TIGD2,50,-0.315734,0.000000,0.000000,4.159493e-02,down,1.0000
TIGD7,50,-0.604903,0.000000,0.000000,3.966337e-02,down,1.0000
TIMM10,50,0.561850,0.000000,0.000000,1.090106e-03,up,1.0000
TIMM10B,50,-0.149089,0.000000,0.000000,2.420835e-18,down,1.0000
TIMM13,50,0.624835,0.000000,0.000000,2.581818e-01,up,1.0000
TIMM50,50,0.261726,0.000000,0.000000,1.160089e-01,up,1.0000
TIMM8B,50,0.386096,0.000000,0.000000,2.707687e-35,up,1.0000
TIMP1,50,-0.259127,0.000000,0.000000,6.883535e-03,down,1.0000
TIMP2,50,-0.459917,0.000000,0.000000,2.565729e-13,down,1.0000
TIMP3,50,-0.902282,0.000000,0.000000,8.085967e-04,down,1.0000
TIMP4,50,-0.970333,0.000000,0.000000,1.398578e-01,down,1.0000
TINAGL1,50,-0.318204,0.000000,0.000000,8.390771e-02,down,1.0000
TINCR,50,-0.355175,0.000000,0.000000,1.336811e-12,down,1.0000
TINF2,50,0.363170,0.000000,0.000000,1.373674e-01,up,1.0000
TIPIN,50,0.494327,0.000000,0.000000,1.619220e-01,up,1.0000
TIPRL,50,-0.264273,0.000000,0.000000,6.734442e-13,down,1.0000
TIRAP,50,-0.307991,0.000000,0.000000,1.248392e-02,down,1.0000
TJP2,50,0.369302,0.000000,0.000000,4.483350e-01,up,1.0000
TJP3,49,-0.348835,0.000000,0.000000,1.589500e-01,down,1.0000
TK1,50,1.024185,0.000000,0.000000,3.129866e-05,up,1.0000
TK2,50,-0.565082,0.000000,0.000000,1.691044e-01,down,1.0000
TKTL1,47,0.321812,0.000000,0.000000,2.125518e-01,up,1.0000
TLCD1,50,-0.431656,0.000000,0.000000,2.396770e-08,down,1.0000
TLCD4,50,-1.789223,0.000000,0.000000,3.470903e-04,down,1.0000
TLCD5,50,-0.427197,0.000000,0.000000,1.447215e-01,down,1.0000
TLE1,50,-0.691568,0.000000,0.000000,4.334869e-02,down,1.0000
TLE2,50,-1.088499,0.000000,0.000000,9.820277e-02,down,1.0000
TLE3,50,0.466952,0.000000,0.000000,9.751236e-02,up,1.0000
TLE4,50,-0.195215,0.000000,0.000000,4.522854e-04,down,1.0000
TLE5,50,-0.416243,0.000000,0.000000,8.558687e-11,down,1.0000
TLL2,50,0.121838,0.000000,0.000000,9.765994e-02,up,1.0000
TLN1,48,-0.470188,0.000000,0.000000,3.640786e-19,down,1.0000
TLR2,50,1.182999,0.000000,0.000000,1.399852e-01,up,1.0000
TLR4,49,-0.266573,0.000000,0.000000,3.076471e-02,down,1.0000
TM2D1,50,-0.227884,0.000000,0.000000,3.328466e-05,down,1.0000
TM2D3,50,-0.237629,0.000000,0.000000,1.921300e-05,down,1.0000
TM4SF1,50,-0.259317,0.000000,0.000000,1.544356e-02,down,1.0000
TM9SF2,50,0.036464,0.000000,0.000000,7.020379e-01,up,1.0000
TM9SF3,47,-0.165138,0.000000,0.000000,5.245262e-01,down,1.0000
TMBIM6,50,-0.182316,0.000000,0.000000,9.969830e-19,down,1.0000
TMC4,50,-0.651522,0.000000,0.000000,1.007017e-01,down,1.0000
TMC5,50,2.434509,0.000000,0.000000,3.031314e-01,up,1.0000
TMCC1,50,0.401373,0.000000,0.000000,5.527676e-01,up,1.0000
TMCO1,49,0.108314,0.000000,0.000000,5.452975e-06,up,1.0000
TMED10,50,-0.177530,0.000000,0.000000,1.373925e-26,down,1.0000
TMED4,50,-0.159288,0.000000,0.000000,3.758229e-09,down,1.0000
TMED9,50,0.249285,0.000000,0.000000,1.033161e-02,up,1.0000
TMEM100,50,-0.524065,0.000000,0.000000,4.103731e-04,down,1.0000
TMEM101,50,-0.077538,0.000000,0.000000,6.591351e-01,down,1.0000
TMEM106A,50,-0.090073,0.000000,0.000000,6.518478e-01,down,1.0000
TMEM106B,50,-0.351542,0.000000,0.000000,4.189980e-04,down,1.0000
TMEM108,50,-0.273503,0.000000,0.000000,6.736085e-02,down,1.0000
TMEM109,50,-0.300541,0.000000,0.000000,1.516747e-01,down,1.0000
TMEM116,50,-1.410230,0.000000,0.000000,6.711063e-02,down,1.0000
TMEM117,50,0.843660,0.000000,0.000000,8.986099e-03,up,1.0000
TMEM119,0,0,0,0,1.0,none,0.0
TMEM120B,49,-0.230320,0.000000,0.000000,8.632690e-02,down,1.0000
TMEM123,50,0.163845,0.000000,0.000000,5.557831e-08,up,1.0000
TMEM126A,50,0.298900,0.000000,0.000000,4.227422e-05,up,1.0000
TMEM131L,50,0.363698,0.000000,0.000000,1.445623e-01,up,1.0000
TMEM132C,50,-1.374136,0.000000,0.000000,2.334992e-01,down,1.0000
TMEM135,50,0.197721,0.000000,0.000000,6.037851e-01,up,1.0000
TMEM139,50,-1.330680,0.000000,0.000000,2.063973e-01,down,1.0000
TMEM147,50,0.372790,0.000000,0.000000,5.561858e-03,up,1.0000
TMEM14B,50,-0.122167,0.000000,0.000000,5.916580e-03,down,1.0000
TMEM150C,50,-0.610716,0.000000,0.000000,2.569228e-02,down,1.0000
TMEM154,50,0.616927,0.000000,0.000000,2.480416e-02,up,1.0000
TMEM161B,48,0.145762,0.000000,0.000000,5.040509e-01,up,1.0000
TMEM163,50,0.130912,0.000000,0.000000,4.588445e-10,up,1.0000
TMEM165,50,0.318520,0.000000,0.000000,6.128001e-02,up,1.0000
TMEM167B,50,-0.492308,0.000000,0.000000,5.509681e-03,down,1.0000
TMEM168,50,-0.181851,0.000000,0.000000,1.941149e-08,down,1.0000
TMEM171,50,1.293491,0.000000,0.000000,2.509133e-01,up,1.0000
TMEM177,50,0.434158,0.000000,0.000000,1.421444e-01,up,1.0000
TMEM178A,50,-1.055561,0.000000,0.000000,3.438518e-02,down,1.0000
TMEM178B,47,-0.033940,0.000000,0.000000,8.212897e-01,down,1.0000
TMEM18,50,0.095890,0.000000,0.000000,7.770465e-01,up,1.0000
TMEM181,49,0.232854,0.000000,0.000000,6.657270e-02,up,1.0000
TMEM184A,50,0.460425,0.000000,0.000000,5.688113e-02,up,1.0000
TMEM186,50,0.159880,0.000000,0.000000,6.711317e-02,up,1.0000
TMEM200A,50,-0.824546,0.000000,0.000000,4.012177e-03,down,1.0000
TMEM200B,50,-0.528147,0.000000,0.000000,2.214743e-48,down,1.0000
TMEM200C,50,-0.597288,0.000000,0.000000,1.043895e-01,down,1.0000
TMEM204,50,-0.219702,0.000000,0.000000,5.461675e-09,down,1.0000
TMEM208,50,0.461458,0.000000,0.000000,5.452395e-02,up,1.0000
TMEM213,50,-0.836983,0.000000,0.000000,9.952398e-02,down,1.0000
TMEM214,50,-0.005130,0.000000,0.000000,9.773456e-01,down,1.0000
TMEM218,50,-0.001612,0.000000,0.000000,9.940923e-01,down,1.0000
TMEM219,50,-0.217270,0.000000,0.000000,5.586529e-02,down,1.0000
TMEM230,50,-0.212223,0.000000,0.000000,3.203434e-03,down,1.0000
TMEM231,50,0.060410,0.000000,0.000000,7.820026e-01,up,1.0000
TMEM234,50,0.341459,0.000000,0.000000,1.880585e-01,up,1.0000
TMEM242,50,0.118268,0.000000,0.000000,7.487740e-01,up,1.0000
TMEM245,50,-0.300706,0.000000,0.000000,1.513006e-24,down,1.0000
TMEM248,50,-0.322199,0.000000,0.000000,1.280665e-04,down,1.0000
TMEM255A,50,-1.559345,0.000000,0.000000,4.090313e-02,down,1.0000
TMEM258,50,0.120573,0.000000,0.000000,3.932719e-10,up,1.0000
TMEM263,50,-0.313688,0.000000,0.000000,6.337093e-11,down,1.0000
TMEM266,49,-0.448673,0.000000,0.000000,2.401476e-01,down,1.0000
TMEM35B,50,-0.423774,0.000000,0.000000,5.932677e-02,down,1.0000
TMEM39A,49,0.044906,0.000000,0.000000,8.621720e-01,up,1.0000
TMEM40,50,1.051139,0.000000,0.000000,5.162141e-02,up,1.0000
TMEM42,46,-0.408950,0.000000,0.000000,7.197974e-02,down,1.0000
TMEM43,50,-0.433956,0.000000,0.000000,9.436049e-36,down,1.0000
TMEM45B,50,1.655624,0.000000,0.000000,2.152280e-04,up,1.0000
TMEM47,50,-1.031439,0.000000,0.000000,5.540924e-03,down,1.0000
TMEM50B,50,-0.207309,0.000000,0.000000,1.819561e-12,down,1.0000
TMEM51,50,0.703930,0.000000,0.000000,8.056905e-02,up,1.0000
TMEM53,50,0.117272,0.000000,0.000000,4.868579e-05,up,1.0000
TMEM54,50,1.089944,0.000000,0.000000,3.350778e-03,up,1.0000
TMEM63A,50,-0.504963,0.000000,0.000000,6.630047e-02,down,1.0000
TMEM65,50,0.521142,0.000000,0.000000,1.174487e-01,up,1.0000
TMEM70,50,0.309568,0.000000,0.000000,5.037011e-01,up,1.0000
TMEM79,50,0.823943,0.000000,0.000000,1.743297e-05,up,1.0000
TMEM80,50,-0.275248,0.000000,0.000000,2.119733e-05,down,1.0000
TMEM86A,50,1.896169,0.000000,0.000000,1.365892e-01,up,1.0000
TMEM88,47,0.386380,0.000000,0.000000,1.655528e-01,up,1.0000
TMEM9,50,-0.265107,0.000000,0.000000,3.038919e-02,down,1.0000
TMEM91,50,-0.618361,0.000000,0.000000,1.323008e-06,down,1.0000
TMEM98,50,-0.430482,0.000000,0.000000,8.011319e-07,down,1.0000
TMF1,50,0.013775,0.000000,0.000000,9.484428e-01,up,1.0000
TMOD1,50,-0.408387,0.000000,0.000000,7.875173e-17,down,1.0000
TMOD2,48,-0.312972,0.000000,0.000000,5.186521e-11,down,1.0000
TMOD3,50,0.320571,0.000000,0.000000,2.982966e-04,up,1.0000
TMPO,50,0.366968,0.000000,0.000000,9.400027e-04,up,1.0000
TMPRSS11D,50,4.743971,0.000000,0.000000,1.018689e-01,up,1.0000
TMPRSS11E,49,-1.493236,0.000000,0.000000,2.790419e-02,down,1.0000
TMPRSS13,50,0.903076,0.000000,0.000000,8.179803e-02,up,1.0000
TMPRSS2,50,-0.841721,0.000000,0.000000,1.949796e-01,down,1.0000
TMPRSS4,50,2.835688,0.000000,0.000000,1.517721e-01,up,1.0000
TMSB15B,50,-0.632357,0.000000,0.000000,2.311500e-02,down,1.0000
TMSB4X,50,-0.176968,0.000000,0.000000,5.423094e-02,down,1.0000
TMT1A,48,-0.169438,0.000000,0.000000,1.296111e-03,down,1.0000
TMT1B,49,-0.304752,0.000000,0.000000,3.271193e-05,down,1.0000
TMX2,50,0.252303,0.000000,0.000000,7.539459e-03,up,1.0000
TMX4,50,-0.445442,0.000000,0.000000,2.231012e-03,down,1.0000
TNF,49,0.359314,0.000000,0.000000,3.388374e-02,up,1.0000
TNFAIP1,50,0.436806,0.000000,0.000000,6.475146e-03,up,1.0000
TNFAIP8,50,0.229364,0.000000,0.000000,6.618388e-02,up,1.0000
TNFRSF10A,50,0.430248,0.000000,0.000000,6.784685e-08,up,1.0000
TNFRSF10D,50,0.253746,0.000000,0.000000,9.125032e-02,up,1.0000
TNFRSF11B,50,0.103304,0.000000,0.000000,2.457579e-05,up,1.0000
TNFRSF18,50,-0.377969,0.000000,0.000000,1.187569e-02,down,1.0000
TNFRSF19,49,-0.424548,0.000000,0.000000,3.860877e-06,down,1.0000
TNFRSF1A,50,0.184719,0.000000,0.000000,1.641160e-12,up,1.0000
TNFRSF1B,47,0.381472,0.000000,0.000000,6.600902e-02,up,1.0000
TNFRSF21,50,0.988305,0.000000,0.000000,1.699624e-02,up,1.0000
TNFRSF25,50,-0.203624,0.000000,0.000000,1.311409e-03,down,1.0000
TNFRSF4,50,1.171996,0.000000,0.000000,2.638950e-01,up,1.0000
TNFSF10,50,0.557229,0.000000,0.000000,6.789457e-04,up,1.0000
TNFSF9,50,0.207595,0.000000,0.000000,1.271983e-13,up,1.0000
TNIK,49,-0.232732,0.000000,0.000000,7.843958e-02,down,1.0000
TNIP2,50,0.568168,0.000000,0.000000,1.413888e-01,up,1.0000
TNIP3,50,2.556150,0.000000,0.000000,1.888538e-01,up,1.0000
TNKS,50,-0.395889,0.000000,0.000000,4.772175e-12,down,1.0000
TNKS2,50,0.151573,0.000000,0.000000,2.535043e-05,up,1.0000
TNMD,50,-1.603843,0.000000,0.000000,1.874600e-01,down,1.0000
TNN,50,-0.564379,0.000000,0.000000,8.863051e-02,down,1.0000
TNNC1,50,-0.404292,0.000000,0.000000,3.925236e-02,down,1.0000
TNNI2,50,-1.175190,0.000000,0.000000,2.136206e-01,down,1.0000
TNNI3K,49,-0.197970,0.000000,0.000000,8.848591e-03,down,1.0000
TNNT2,50,-1.006908,0.000000,0.000000,2.539287e-01,down,1.0000
TNPO1,45,-0.224777,0.000000,0.000000,6.688825e-05,down,1.0000
TNPO2,50,-0.348894,0.000000,0.000000,4.189854e-02,down,1.0000
TNRC18,47,-0.307803,0.000000,0.000000,2.498560e-25,down,1.0000
TNRC6A,50,-0.278135,0.000000,0.000000,4.145249e-02,down,1.0000
TNRC6B,50,-0.354076,0.000000,0.000000,2.856996e-08,down,1.0000
TNRC6C,50,-0.359053,0.000000,0.000000,1.592728e-08,down,1.0000
TNS1,50,-0.602304,0.000000,0.000000,7.243890e-09,down,1.0000
TNS2,50,-0.886587,0.000000,0.000000,3.682023e-02,down,1.0000
TNXB,50,-0.936040,0.000000,0.000000,2.104934e-05,down,1.0000
TOB1,50,-0.145140,0.000000,0.000000,1.007310e-04,down,1.0000
TOB2,50,-0.279678,0.000000,0.000000,8.024209e-08,down,1.0000
TOE1,50,0.313459,0.000000,0.000000,1.485076e-01,up,1.0000
TOM1,50,0.914229,0.000000,0.000000,1.947430e-01,up,1.0000
TOM1L2,49,-0.376117,0.000000,0.000000,6.483568e-04,down,1.0000
TOMM40,50,0.795264,0.000000,0.000000,6.669101e-02,up,1.0000
TOMM40L,50,0.666063,0.000000,0.000000,1.020404e-01,up,1.0000
TOMM5,50,0.510111,0.000000,0.000000,6.492953e-02,up,1.0000
TOMM6,50,0.190966,0.000000,0.000000,2.733847e-03,up,1.0000
TOP1,50,0.535831,0.000000,0.000000,9.117585e-20,up,1.0000
TOP2A,50,0.873478,0.000000,0.000000,2.630922e-01,up,1.0000
TOP6BL,50,-0.707406,0.000000,0.000000,2.218148e-22,down,1.0000
TOPBP1,50,0.017207,0.000000,0.000000,8.964934e-01,up,1.0000
TOR1AIP1,50,-0.291383,0.000000,0.000000,5.217801e-07,down,1.0000
TOR1B,50,0.242654,0.000000,0.000000,1.368252e-01,up,1.0000
TOR2A,50,0.226283,0.000000,0.000000,8.785346e-02,up,1.0000
TOR4A,50,0.111841,0.000000,0.000000,1.723633e-03,up,1.0000
TOX2,46,-0.335233,0.000000,0.000000,3.475545e-07,down,1.0000
TOX3,50,-0.639877,0.000000,0.000000,2.138174e-02,down,1.0000
TP53BP1,50,0.028316,0.000000,0.000000,9.521211e-01,up,1.0000
TP53I3,50,0.925301,0.000000,0.000000,1.467125e-01,up,1.0000
TP63,48,0.248000,0.000000,0.000000,5.535550e-03,up,1.0000
TPBG,50,0.731935,0.000000,0.000000,9.125938e-02,up,1.0000
TPD52,50,-0.077489,0.000000,0.000000,7.984547e-01,down,1.0000
TPGS2,50,0.352436,0.000000,0.000000,4.381775e-01,up,1.0000
TPI1,50,0.334459,0.000000,0.000000,4.315809e-03,up,1.0000
TPM1,50,-0.567009,0.000000,0.000000,1.984440e-50,down,1.0000
TPM2,50,-0.817025,0.000000,0.000000,3.159794e-04,down,1.0000
TPPP,50,-2.293014,0.000000,0.000000,7.132315e-02,down,1.0000
TPPP3,50,-0.811150,0.000000,0.000000,3.328018e-02,down,1.0000
TPRG1,50,0.653674,0.000000,0.000000,1.950026e-03,up,1.0000
TPRKB,47,0.320025,0.000000,0.000000,6.822290e-04,up,1.0000
TPST1,50,-0.306125,0.000000,0.000000,2.941577e-10,down,1.0000
TPST2,50,0.364688,0.000000,0.000000,2.337287e-02,up,1.0000
TPX2,50,1.515849,0.000000,0.000000,5.163892e-02,up,1.0000
TRA2A,50,-0.241875,0.000000,0.000000,1.245910e-02,down,1.0000
TRABD2A,50,0.290775,0.000000,0.000000,1.159875e-01,up,1.0000
TRAF3,50,0.298846,0.000000,0.000000,1.059987e-01,up,1.0000
TRAF3IP2,50,0.357783,0.000000,0.000000,1.984515e-01,up,1.0000
TRAFD1,50,-0.099493,0.000000,0.000000,5.919547e-01,down,1.0000
TRAK1,50,0.265997,0.000000,0.000000,3.916728e-02,up,1.0000
TRAK2,49,-0.420873,0.000000,0.000000,1.840047e-02,down,1.0000
TRAM1L1,50,-0.990982,0.000000,0.000000,1.194053e-01,down,1.0000
TRAM2,50,-0.530370,0.000000,0.000000,8.515685e-03,down,1.0000
TRANK1,49,0.410098,0.000000,0.000000,1.444239e-01,up,1.0000
TRAPPC10,47,-0.361890,0.000000,0.000000,2.504560e-02,down,1.0000
TRAPPC12,47,-0.332572,0.000000,0.000000,6.067832e-22,down,1.0000
TRAPPC2B,50,0.271212,0.000000,0.000000,9.041234e-03,up,1.0000
TRAPPC3,50,0.173732,0.000000,0.000000,1.633019e-10,up,1.0000
TRAPPC5,50,0.293490,0.000000,0.000000,2.241871e-22,up,1.0000
TRARG1,48,-0.094794,0.000000,0.000000,7.757406e-01,down,1.0000
TRIAP1,50,0.306785,0.000000,0.000000,8.437191e-04,up,1.0000
TRIB1,49,0.242213,0.000000,0.000000,2.421054e-02,up,1.0000
TRIM11,50,0.179864,0.000000,0.000000,3.126785e-02,up,1.0000
TRIM13,50,0.141206,0.000000,0.000000,7.146480e-01,up,1.0000
TRIM14,50,1.101142,0.000000,0.000000,3.631681e-01,up,1.0000
TRIM15,49,0.291524,0.000000,0.000000,7.369762e-03,up,1.0000
TRIM16,50,0.817538,0.000000,0.000000,4.790578e-03,up,1.0000
TRIM2,49,-0.853484,0.000000,0.000000,1.893989e-04,down,1.0000
TRIM21,50,0.638708,0.000000,0.000000,1.703851e-01,up,1.0000
TRIM22,50,0.855330,0.000000,0.000000,1.533813e-03,up,1.0000
TRIM25,50,0.555220,0.000000,0.000000,1.336519e-02,up,1.0000
TRIM35,50,-0.433865,0.000000,0.000000,1.378325e-03,down,1.0000
TRIM4,49,-0.238210,0.000000,0.000000,6.213072e-03,down,1.0000
TRIM44,49,-0.137027,0.000000,0.000000,7.602612e-08,down,1.0000
TRIM45,50,-0.534361,0.000000,0.000000,2.414962e-01,down,1.0000
TRIM5,50,0.423787,0.000000,0.000000,3.972488e-01,up,1.0000
TRIM52,50,-0.381252,0.000000,0.000000,1.148344e-19,down,1.0000
TRIM56,50,-0.313069,0.000000,0.000000,4.566142e-14,down,1.0000
TRIM62,50,0.970539,0.000000,0.000000,1.953731e-01,up,1.0000
TRIM65,47,-0.124715,0.000000,0.000000,5.967605e-01,down,1.0000
TRIM68,50,-0.175920,0.000000,0.000000,8.845599e-07,down,1.0000
TRIM72,50,0.216368,0.000000,0.000000,9.611281e-03,up,1.0000
TRIM8,50,-0.334562,0.000000,0.000000,2.029021e-02,down,1.0000
TRIM9,50,-0.198936,0.000000,0.000000,7.157267e-03,down,1.0000
TRIO,50,-0.451307,0.000000,0.000000,3.310138e-04,down,1.0000
TRIOBP,50,-0.252398,0.000000,0.000000,2.315362e-13,down,1.0000
TRIP11,50,0.123235,0.000000,0.000000,7.343001e-01,up,1.0000
TRIP12,50,0.157893,0.000000,0.000000,6.773311e-01,up,1.0000
TRIP4,50,0.188967,0.000000,0.000000,1.219837e-02,up,1.0000
TRIP6,50,0.190423,0.000000,0.000000,1.218045e-03,up,1.0000
TRIQK,50,-0.347004,0.000000,0.000000,1.118483e-03,down,1.0000
TRIT1,50,-0.180743,0.000000,0.000000,1.371107e-04,down,1.0000
TRMO,48,0.187803,0.000000,0.000000,1.860502e-01,up,1.0000
TRMT1,50,0.439604,0.000000,0.000000,2.109663e-01,up,1.0000
TRMT10B,50,-0.552398,0.000000,0.000000,2.404806e-01,down,1.0000
TRMT10C,50,0.422134,0.000000,0.000000,5.479987e-02,up,1.0000
TRMT112,50,0.184948,0.000000,0.000000,7.775338e-22,up,1.0000
TRMT13,50,-0.132329,0.000000,0.000000,7.442783e-01,down,1.0000
TRMT6,50,0.585010,0.000000,0.000000,1.745178e-01,up,1.0000
TRNAU1AP,50,0.068147,0.000000,0.000000,7.390748e-01,up,1.0000
TROAP,46,0.967901,0.000000,0.000000,1.295243e-01,up,1.0000
TRPC1,50,-0.628559,0.000000,0.000000,1.202963e-07,down,1.0000
TRPC4AP,50,0.311844,0.000000,0.000000,3.004503e-02,up,1.0000
TRPC6,50,-0.300234,0.000000,0.000000,8.365225e-02,down,1.0000
TRPM6,50,1.216260,0.000000,0.000000,2.665683e-01,up,1.0000
TRPT1,48,0.281647,0.000000,0.000000,1.896111e-01,up,1.0000
TRUB2,50,0.476483,0.000000,0.000000,1.613013e-02,up,1.0000
TSC1,50,-0.225561,0.000000,0.000000,4.971774e-14,down,1.0000
TSC22D1,50,-0.391849,0.000000,0.000000,5.890305e-24,down,1.0000
TSC22D3,50,-0.891037,0.000000,0.000000,5.251194e-02,down,1.0000
TSEN15,50,0.182573,0.000000,0.000000,2.642029e-07,up,1.0000
TSEN34,50,0.312641,0.000000,0.000000,1.174043e-01,up,1.0000
TSHZ1,50,-0.228729,0.000000,0.000000,9.638500e-11,down,1.0000
TSHZ2,50,-0.680225,0.000000,0.000000,4.465215e-02,down,1.0000
TSKU,50,-0.379003,0.000000,0.000000,3.707566e-23,down,1.0000
TSLP,50,0.663455,0.000000,0.000000,1.704917e-01,up,1.0000
TSNARE1,50,-0.534282,0.000000,0.000000,1.387588e-01,down,1.0000
TSPAN12,50,-0.614980,0.000000,0.000000,5.497813e-02,down,1.0000
TSPAN15,50,-0.112404,0.000000,0.000000,4.997585e-05,down,1.0000
TSPAN17,50,0.258511,0.000000,0.000000,1.113614e-01,up,1.0000
TSPAN18,50,-0.668639,0.000000,0.000000,7.501252e-02,down,1.0000
TSPAN2,50,-0.780492,0.000000,0.000000,7.542209e-03,down,1.0000
TSPAN4,50,-0.493630,0.000000,0.000000,1.034265e-02,down,1.0000
TSPAN7,50,-0.761126,0.000000,0.000000,5.683637e-03,down,1.0000
TSPO,50,0.185542,0.000000,0.000000,1.376601e-07,up,1.0000
TSPYL2,45,-0.482795,0.000000,0.000000,3.926273e-02,down,1.0000
TSPYL4,50,-0.326849,0.000000,0.000000,6.382127e-04,down,1.0000
TSPYL5,50,-0.837772,0.000000,0.000000,6.351968e-07,down,1.0000
TST,50,0.612061,0.000000,0.000000,1.072883e-01,up,1.0000
TTBK2,50,-0.557074,0.000000,0.000000,2.537276e-04,down,1.0000
TTC1,50,0.486103,0.000000,0.000000,4.783908e-02,up,1.0000
TTC12,50,-0.362268,0.000000,0.000000,7.402243e-02,down,1.0000
TTC13,50,0.212702,0.000000,0.000000,2.259962e-03,up,1.0000
TTC14,50,-0.269632,0.000000,0.000000,5.538972e-07,down,1.0000
TTC19,50,-0.191095,0.000000,0.000000,5.775221e-05,down,1.0000
TTC27,49,0.181013,0.000000,0.000000,5.033834e-01,up,1.0000
TTC28,50,-0.860430,0.000000,0.000000,3.147142e-02,down,1.0000
TTC31,49,0.061308,0.000000,0.000000,6.890356e-01,up,1.0000
TTC38,50,-0.421224,0.000000,0.000000,1.562903e-02,down,1.0000
TTC39A,50,1.662794,0.000000,0.000000,2.390377e-01,up,1.0000
TTC5,49,-0.296246,0.000000,0.000000,7.267044e-03,down,1.0000
TTC8,50,-0.536940,0.000000,0.000000,4.165567e-02,down,1.0000
TTC9,50,1.549846,0.000000,0.000000,2.164665e-01,up,1.0000
TTK,50,1.982342,0.000000,0.000000,8.832911e-02,up,1.0000
TTLL12,49,0.412412,0.000000,0.000000,2.397807e-02,up,1.0000
TTLL5,50,0.037953,0.000000,0.000000,8.154354e-01,up,1.0000
TTLL7,48,-0.618059,0.000000,0.000000,6.570624e-02,down,1.0000
TUB,50,-0.840612,0.000000,0.000000,4.593626e-04,down,1.0000
TUBA1A,50,-0.554018,0.000000,0.000000,1.417569e-02,down,1.0000
TUBA1C,50,0.206156,0.000000,0.000000,3.398144e-02,up,1.0000
TUBA3D,50,0.100513,0.000000,0.000000,1.272127e-05,up,1.0000
TUBA4A,50,0.255026,0.000000,0.000000,2.020089e-17,up,1.0000
TUBB2A,49,0.525391,0.000000,0.000000,7.913073e-02,up,1.0000
TUBB3,50,0.264028,0.000000,0.000000,2.820479e-02,up,1.0000
TUBB4A,50,-0.381538,0.000000,0.000000,6.549259e-02,down,1.0000
TUBB4B,50,0.202174,0.000000,0.000000,6.577161e-03,up,1.0000
TUBB6,50,0.824788,0.000000,0.000000,1.144286e-02,up,1.0000
TUBE1,50,-0.379249,0.000000,0.000000,2.374638e-10,down,1.0000
TUBG1,50,1.187762,0.000000,0.000000,1.102068e-01,up,1.0000
TUBGCP4,46,0.227248,0.000000,0.000000,5.512797e-01,up,1.0000
TUFM,48,0.198520,0.000000,0.000000,4.107735e-05,up,1.0000
TUFT1,50,-0.260564,0.000000,0.000000,1.000395e-17,down,1.0000
TUG1,50,-0.126958,0.000000,0.000000,8.140399e-11,down,1.0000
TULP3,50,-0.330057,0.000000,0.000000,1.926543e-04,down,1.0000
TULP4,50,-0.231540,0.000000,0.000000,7.051239e-05,down,1.0000
TUSC2,50,0.442177,0.000000,0.000000,1.656060e-01,up,1.0000
TUSC3,50,0.356341,0.000000,0.000000,4.855765e-01,up,1.0000
TUT4,50,-0.265667,0.000000,0.000000,1.962723e-01,down,1.0000
TWIST1,49,-0.319979,0.000000,0.000000,9.454309e-15,down,1.0000
TWNK,49,0.475365,0.000000,0.000000,4.333779e-02,up,1.0000
