cluster_id,n_iron_clad_members,members,min_modal_count,max_modal_count,mean_modal_count
795,6,GADD45A|INPP1|MED27|OSTC|PSMA7|RIOK1,1,1,1.0
796,6,CCDC14|CNOT8|NR2C1|PUM2|WASF2|ZNF347,2,2,2.0
797,12,DCAF12|FADD|FERMT3|FTSJ1|MMADHC|MRPL14|OXNAD1|PRPF4|PSMA4|RARS1|REEP4|TXN2,2,2,2.0
798,1,PPARD,1,1,1.0
803,15,BPIFC|C15orf62|CDK2AP2|ENDOU|GAR1|IARS1|IFI16|MFN1|NELFCD|NHERF1|NUDT15|SERPINB2|THBD|TNFAIP8|ZMPSTE24,2,2,2.0
804,8,CMTM6|DDX49|EMC6|ITGB7|NADSYN1|POM121|SLC15A3|TCOF1,2,2,2.0
805,6,C7orf57|CRELD2|EBP|MTMR14|SFT2D2|USP39,2,2,2.0
806,6,IDH3B|ITPA|NDUFB3|SSRP1|TBL3|ZMYND19,2,3,2.8
807,1,KIF21A,2,2,2.0
809,4,FOXO6|PTPRT|SPATA17|TOB1,2,2,2.0
810,20,ANXA5|C8orf82|CASP2|CCDC134|CCR1|EHD3|ERGIC3|FAM76B|FCGRT|FGFR2|FMN1|MBTPS1|PARVA|PLCL2|SDHAF3|SH2D5|SLC35A1|TRIQK|ZFAND1|ZYG11B,2,2,2.0
811,15,ABRACL|ADH7|CCDC112|DIRAS2|DVL2|EPS8L2|FDXR|JAG1|MTF1|PKMYT1|S100A14|SETD2|SGPP1|SHOC2|SURF2,1,2,1.8
812,6,CCDC85C|GLYCTK|SLC22A23|SLC24A3|STON2|TIPIN,1,2,1.8
813,5,CCNE1|DDIAS|FGFBP1|NCAPH2|SELL,2,2,2.0
814,4,HLA-DMB|MVP|TIMM50|YIF1A,2,2,2.0
816,25,ATF7IP|CACNA2D2|CHEK1|CLN8|CLUH|DUS2|GPCPD1|GPN2|NAA15|NBPF1|NCOA7|ORC6|PANK3|PARP8|PTCD2|RIPOR1|RNF170|RRP9|SRP19|SRRM1|TRIM14|WDR46|ZFAND3|ZFP36L1|ZNF518B,1,2,1.6
817,16,GART|KIF1B|MAP3K8|MKRN1|MRPL35|MTO1|NOTCH2|PCYOX1|RABGAP1|SAR1A|SEPTIN2|SMS|STX16|SUDS3|TRIM5|ZNF721,1,2,1.6
818,14,CALD1|CDCA8|CKS2|CTNNAL1|CYP27B1|DIAPH3|GPR68|MICALL1|PYM1|RRAGB|SH3D21|SLC12A7|TNF|VMP1,2,4,3.0
819,6,AUNIP|CDT1|PSORS1C2|SLC35E4|TMEM171|USP18,2,2,2.0
820,8,BCLAF3|ECHDC3|FGL2|LRP1|MAP3K2|MAP4K3|RCN3|ZNF146,1,1,1.0
821,7,ALMS1|BLTP1|CEP95|ROR2|TMEM9|ZNF222|ZNF708,2,2,2.0
824,3,CTSS|PON1|TEPSIN,2,2,2.0
