gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
ATF3,3,3,0.3951070390270098,False
ATF4,3,2,0.3947547908779014,True
ATF7IP,3,2,0.5722588328277466,True
ATG101,3,3,0.474388920143831,True
ATG14,3,2,-0.21175288419652313,True
ATG16L1,3,2,0.416692282346097,True
ATG2A,3,2,0.21249371494693334,True
ATG2B,3,2,-0.23027570014024246,True
ATG3,3,2,-0.26192367818854184,True
ATG4A,3,2,-0.6947879232858764,True
ATG4B,3,2,0.3283646118342496,True
ATG4D,3,2,-0.3739255296134214,True
ATIC,3,3,1.0810209393289956,True
ATL1,3,2,-0.6473890117817804,True
ATL2,3,2,0.20991959215685854,True
ATL3,3,2,-0.25719914608856226,True
ATM,3,2,0.28498201790185834,True
ATMIN,3,2,-0.14115902981838305,True
ATOH1,3,3,-1.2520222896532947,True
ATOH8,3,2,-0.1920717320803429,True
ATOSA,3,3,-1.1376424892067474,True
ATOX1,3,2,0.5694157694392598,True
ATP10B,3,2,-0.2565950336007763,True
ATP10D,3,2,-0.19119755387539103,True
ATP11A,3,3,2.2540448632685766,True
ATP11B,3,2,-0.15286478089262,True
ATP11C,3,2,0.4828212219561078,True
ATP13A1,3,3,0.6989276433996089,True
ATP13A2,3,2,0.5720177815397571,True
ATP13A3,3,3,0.7201503552056998,True
ATP1A2,3,3,-2.166617847274756,True
ATP1B3,3,2,-0.4206323689936866,True
ATP23,3,3,-0.9574733883364243,True
ATP2A2,3,2,0.3828258730912862,True
ATP2A3,3,3,-1.6997303441905938,True
ATP2B1,3,2,-0.8872297594717224,True
ATP2C1,3,3,0.4226390853439428,True
ATP2C2,3,2,-0.707316991520463,True
ATP5F1A,3,2,-0.6510661340558043,True
ATP5F1B,3,2,-0.33601640185300674,True
ATP5F1C,3,2,-0.33638789940367,True
ATP5F1D,3,2,-0.1428804993286358,True
ATP5F1E,3,3,0.34081992375894526,True
ATP5IF1,3,2,-0.3278641085202896,True
ATP5MC2,3,2,-0.011355271201734851,False
ATP5MC3,3,3,-0.49674332647768854,True
ATP5MK,3,3,-0.34512356841453534,True
ATP5PB,3,2,-0.4081892041632423,True
ATP5PD,3,3,-0.3817288236708312,True
ATP5PF,3,2,-0.4305377232841667,True
ATP5PO,3,2,-0.4004809497661057,True
ATP6AP1,3,3,0.46809072345056474,True
ATP6AP2,3,2,0.3533551642607093,True
ATP6V0D1,3,3,-0.8324163961836822,True
ATP6V0D2,3,2,-0.7035009776823283,True
ATP6V0E2,3,3,0.560861744355328,True
ATP6V1B2,3,3,-0.18230816758479484,False
ATP6V1C2,3,3,0.9798631797461149,True
ATP6V1D,3,2,-0.4594242352291194,True
ATP6V1E2,3,3,0.8315068920948167,True
ATP6V1G1,3,2,0.21758527987268472,True
ATP6V1G2,2,2,-0.676645925061039,True
ATP6V1H,3,3,0.632623387094438,True
ATP7A,3,2,0.2152282005891267,False
ATP7B,3,3,0.7121014733039296,True
ATP8A1,3,2,-1.3603727307337525,True
ATP8B1,3,2,-1.258186109367329,True
ATP8B2,3,2,-0.7065563996750631,True
ATP8B3,2,2,-1.0402978267342489,True
ATP8B4,3,3,-0.7897665459781726,True
