gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
ALG10,3,3,-0.13013486721122372,True
ALG12,3,3,-0.04325284112314062,False
ALG13,3,3,-0.07371621352818171,True
ALG14,3,2,-0.053774047142813385,True
ALG2,3,2,0.07000483600548726,True
ALG5,3,2,-0.04215899430151907,True
ALG8,3,3,0.05853464725536938,True
ALG9,3,3,0.06827783895261609,True
ALK,3,3,-0.06727733283126063,False
ALKAL1,3,2,-0.1282847105187804,True
ALKBH3,3,2,-0.09002084017548066,True
ALKBH4,3,2,0.006330683182766067,True
ALKBH5,3,3,-0.017942555788961412,False
ALKBH6,3,3,-0.17738863390980453,True
ALKBH7,3,2,0.07631605721039496,True
ALKBH8,3,3,0.029759979741295073,False
ALLC,3,2,0.040850458370854104,True
ALOX12B,3,2,-0.03296222309606433,True
ALOX15B,3,2,0.03436785247818871,True
ALOX5,3,3,0.2572911898645646,True
ALOX5AP,3,3,0.2940089489667155,True
ALPG,3,2,0.16704032847604758,True
ALPK1,3,3,0.15789548775919351,True
ALPK3,3,2,0.015056142525772018,True
ALPL,3,2,-0.006737638334871093,True
ALPP,3,2,-0.056847481072630345,True
ALX1,3,2,0.0656562119317287,True
ALX3,3,3,0.30401087784777237,True
ALX4,3,2,0.07890401795264912,True
ALYREF,3,2,-0.02836856143252478,True
AMACR,3,2,-0.051281565925110795,True
AMBN,3,3,0.07968575600110993,False
AMD1,3,2,0.049227474388920896,True
AMDHD1,3,3,0.060211732026240326,False
AMDHD2,3,3,-0.20664231226075516,True
AMELY,3,3,0.049345497038189634,False
AMER1,3,2,-0.01766146551372382,True
AMER2,3,2,0.12218208618074977,True
AMER3,3,2,-0.0998614129712659,True
AMFR,3,2,0.004954798201565709,True
AMH,3,2,0.03655404441812198,True
AMIGO1,3,2,-0.04536997760309137,True
AMIGO2,3,2,-0.1342912814440355,True
AMIGO3,3,2,-0.02369927722059439,True
AMMECR1,3,2,0.06048103455147962,False
AMMECR1L,3,3,0.10449479420599007,True
AMN,3,2,0.016848533229177537,True
AMOT,3,3,0.13434336325560794,True
AMOTL1,3,3,0.08945812789790482,True
AMOTL2,3,2,0.034609122339818964,True
AMPH,3,2,-0.17131117559597672,True
AMT,3,2,0.020171166758604777,True
AMY2A,3,2,-0.09521700466096246,False
AMZ1,3,2,0.0002597083733303825,True
AMZ2,3,2,-0.037065252485666715,True
ANAPC1,3,3,-0.10903908344286022,True
ANAPC10,3,3,-0.12013907884229502,True
ANAPC11,3,2,-0.0029075570965746145,True
ANAPC15,3,2,-0.09075572292383743,True
ANAPC16,3,3,0.18707437575716304,True
ANAPC2,3,2,-0.01761394140418759,True
ANAPC4,3,2,-0.00016754102779172977,True
ANAPC5,3,3,0.0436219582651138,False
ANAPC7,3,2,-0.06490079544548144,True
ANG,3,2,0.11418812727861316,True
ANGEL1,3,2,-0.006539165954275586,True
ANGEL2,3,2,0.009546606189256157,True
ANGPT1,3,2,0.11274378914144205,True
ANGPT2,3,3,0.4202821359627795,True
ANGPTL1,3,3,-0.0666176621069614,False
ANGPTL3,3,2,0.06082635620284507,True
ANGPTL4,3,2,0.28764085485423685,True
ANGPTL5,3,2,0.030309551601163512,True
ANGPTL6,3,2,-0.044109714206784535,True
ANGPTL7,3,2,0.05733754231330399,True
ANK2,3,3,-0.014274594990810496,False
ANK3,3,3,-0.17171273864944805,True
ANKEF1,3,3,-0.10074591365319818,True
ANKFN1,3,3,0.10381632327674066,True
ANKFY1,3,2,0.0817244758761566,True
ANKH,3,3,-0.1774216663235325,True
ANKIB1,3,3,0.0757595369544377,True
ANKK1,3,2,0.08065182598254479,True
ANKLE1,3,2,-0.040252065056106644,True
ANKLE2,3,3,0.0059118629223020676,False
ANKMY1,3,2,0.050718238316727164,True
ANKMY2,3,2,-0.015896672192815625,True
ANKRA2,3,2,-0.08992113456596966,True
ANKRD11,3,3,0.0791680518811791,True
ANKRD13A,3,2,0.05581179868444219,True
ANKRD13B,3,2,0.03816586770359228,True
ANKRD13C,3,2,-0.035169343695615696,True
ANKRD13D,3,3,-0.07864683653657356,False
ANKRD18A,3,2,-0.004491593209539939,True
ANKRD2,3,2,-0.11572810685316048,True
ANKRD20A1,3,2,-0.05750043748905203,True
ANKRD22,3,2,0.11873032239645305,True
ANKRD23,3,2,0.023074332248962437,True
ANKRD24,3,2,-0.05993418307133033,True
ANKRD26,3,2,-0.054241540347978255,True
ANKRD27,3,2,0.06973417768120639,True
ANKRD29,3,3,-0.15629115687919132,True
ANKRD30B,2,2,-0.12839912644663926,True
ANKRD33,3,2,0.012530936944918322,True
ANKRD34A,3,2,-0.08140685717045205,True
ANKRD34B,3,2,-0.030653676601452434,True
ANKRD35,3,3,0.14799668495887516,True
ANKRD37,3,3,0.21964594123944856,True
ANKRD39,3,3,-0.22735502710426983,True
ANKRD40,3,3,0.15728322614086485,True
ANKRD44,3,3,-0.01216670156946766,False
ANKRD46,3,2,-0.13793201246950024,True
ANKRD49,3,2,0.08698585352630785,True
ANKRD50,3,2,-0.03758994575407393,True
ANKRD53,3,3,0.07447601579577495,True
ANKRD54,3,3,-0.08188430468991464,True
ANKRD55,3,2,-0.1425651044390055,True
ANKRD6,3,2,-0.044953807279031845,True
ANKRD7,2,2,-0.05243002207428481,True
ANKRD9,3,2,0.06827812391988435,False
ANKS1A,3,3,0.07179553293533114,True
ANKS1B,3,3,-0.10610630991849912,True
ANKS3,3,2,0.05535889461169652,True
ANKS6,3,2,-0.062511793015729,False
ANKZF1,3,2,0.07484522524871445,True
ANLN,3,3,0.25346175836425444,True
ANO1,3,2,-0.08082594593956723,True
ANO2,2,2,0.20585452594201833,True
ANO4,3,3,-0.17188075705106476,True
ANO5,3,2,-0.01663037095061905,True
ANO6,3,2,0.16133285041448117,True
ANO8,3,2,0.06102550296859258,True
ANO9,3,3,0.07272004685987905,False
ANP32B,3,3,0.15401341954607004,True
ANP32E,3,2,0.03906242000321666,True
ANPEP,3,3,0.14411192761483615,True
ANTKMT,3,2,-0.03058901559571762,True
ANTXR1,3,3,0.16606114682681045,True
ANTXR2,3,3,0.3432831733491491,True
ANTXRL,2,2,-0.07471566930594908,True
